fund_name,proposal_number,rec,vote_cast,sponsor,proxy_card,proxy_contest,proposal,company_name,ticker,cusip,meeting_type,meeting_date,record_date,filer__company_data__company_conformed_name,filer__company_data__central_index_key,filer__company_data__irs_number,filer__company_data__state_of_incorporation,filer__filing_values__form_type,filer__filing_values__sec_act,filer__filing_values__sec_file_number,filer__filing_values__film_number,filer__business_address__street_1,filer__business_address__city,filer__business_address__state,filer__business_address__zip,filer__business_address__business_phone,filer__mail_address__street_1,filer__mail_address__city,filer__mail_address__state,filer__mail_address__zip,filer__former_company__former_conformed_name,filer__former_company__date_of_name_change,filer__former_company_1__former_conformed_name,filer__former_company_1__date_of_name_change,accession__accession_number,accession__conformed_period_of_report,accession__filed_as_of_date,accession__date_as_of_change,accession__effectiveness_date,metadata_fund_name,fund_name_match_score,owner_cik,series_id,series_name,class_contract_id,class_contract_name,class_contract_ticker_symbol
SPDR Dow Jones REIT ETF,1e,For,For,Management,,False,Elect Director William T. Spitz,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1f,For,For,Management,,False,Elect Director Lynn C. Thurber,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1g,For,For,Management,,False,Elect Director Lee S. Wielansky,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1h,For,For,Management,,False,Elect Director Hope B. Woodhouse,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1i,For,Against,Management,,False,Elect Director C. David Zoba,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,"Ratify BDO USA, LLP as Auditors",ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,For,For,Management,,False,Advisory Vote to Ratify Named Executive Officers' Compensation,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,4,For,For,Management,,False,Amend Omnibus Stock Plan,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,5,One Year,One Year,Management,,False,Advisory Vote on Say on Pay Frequency,ACADIA REALTY TRUST,AKR,004239109,Annual,"MAY 04, 2023","MAR 07, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.1,For,For,Management,,False,Elect Director Merrie S. Frankel,AGREE REALTY CORPORATION,ADC,008492100,Annual,"MAY 11, 2023","MAR 17, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.2,For,For,Management,,False,"Elect Director John Rakolta, Jr.",AGREE REALTY CORPORATION,ADC,008492100,Annual,"MAY 11, 2023","MAR 17, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.3,For,For,Management,,False,Elect Director Jerome Rossi,AGREE REALTY CORPORATION,ADC,008492100,Annual,"MAY 11, 2023","MAR 17, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,Ratify Grant Thornton LLP as Auditors,AGREE REALTY CORPORATION,ADC,008492100,Annual,"MAY 11, 2023","MAR 17, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,For,For,Management,,False,Advisory Vote to Ratify Named Executive Officers' Compensation,AGREE REALTY CORPORATION,ADC,008492100,Annual,"MAY 11, 2023","MAR 17, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,4,One Year,One Year,Management,,False,Advisory Vote on Say on Pay Frequency,AGREE REALTY CORPORATION,ADC,008492100,Annual,"MAY 11, 2023","MAR 17, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1a,For,For,Management,,False,Elect Director Joel S. Marcus,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1b,For,Against,Management,,False,Elect Director Steven R. Hash,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1c,For,For,Management,,False,Elect Director James P. Cain,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1d,For,For,Management,,False,Elect Director Cynthia L. Feldmann,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1e,For,For,Management,,False,Elect Director Maria C. Freire,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1f,For,For,Management,,False,Elect Director Richard H. Klein,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1g,For,For,Management,,False,Elect Director Michael A. Woronoff,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,Advisory Vote to Ratify Named Executive Officers' Compensation,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,One Year,One Year,Management,,False,Advisory Vote on Say on Pay Frequency,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,4,For,For,Management,,False,Ratify Ernst & Young LLP as Auditors,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",ARE,015271109,Annual,"MAY 16, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.1,For,For,Management,,False,Elect Director Ernest S. Rady,"AMERICAN ASSETS TRUST, INC.",AAT,024013104,Annual,"JUN 05, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.2,For,For,Management,,False,Elect Director Robert S. Sullivan,"AMERICAN ASSETS TRUST, INC.",AAT,024013104,Annual,"JUN 05, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.3,For,For,Management,,False,Elect Director Thomas S. Olinger,"AMERICAN ASSETS TRUST, INC.",AAT,024013104,Annual,"JUN 05, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.4,For,Withhold,Management,,False,Elect Director Joy L. Schaefer,"AMERICAN ASSETS TRUST, INC.",AAT,024013104,Annual,"JUN 05, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.5,For,For,Management,,False,Elect Director Nina A. Tran,"AMERICAN ASSETS TRUST, INC.",AAT,024013104,Annual,"JUN 05, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,Ratify Ernst & Young LLP as Auditors,"AMERICAN ASSETS TRUST, INC.",AAT,024013104,Annual,"JUN 05, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,For,For,Management,,False,Advisory Vote to Ratify Named Executive Officers' Compensation,"AMERICAN ASSETS TRUST, INC.",AAT,024013104,Annual,"JUN 05, 2023","MAR 31, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1,For,For,Management,,False,Approve Merger Agreement,"AMERICAN CAMPUS COMMUNITIES, INC.",ACC,024835100,Special,"AUG 04, 2022","JUN 14, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,Advisory Vote on Golden Parachutes,"AMERICAN CAMPUS COMMUNITIES, INC.",ACC,024835100,Special,"AUG 04, 2022","JUN 14, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,For,Against,Management,,False,Adjourn Meeting,"AMERICAN CAMPUS COMMUNITIES, INC.",ACC,024835100,Special,"AUG 04, 2022","JUN 14, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1a,For,For,Management,,False,Elect Director Matthew J. Hart,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1b,For,For,Management,,False,Elect Director David P. Singelyn,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
